0.00,0.00,105.31,105.49,105.10,2.16,105.05,104.01,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.65,105.75,0.27,105.82,0.00,106.37,0.00,0.00,106.66,0.00,106.71,0.00,106.71,0.00,0.00,0.00,109.83,8.11,3.45,111.10,1.78,0.00,0.69,111.37,2.01,4.22,0.00,0.00,0.00,0.96,7.16,113.97,0.00,113.97,112.55,111.37,1.13,1.03,1.03,0.00,1.03,0.25,114.13,114.13,0.00,114.13,3.90,20.15,16.25,0.00,0.00,0.00,2.25,23.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.75,2.08,4.83,2.29,2.99,3.07,5.37,1.85,0.00,0.00,0.00,5.37,0.00,0.00,0.00,0.00,0.43,3.15,0.00,0.00,0.00,0.00,0.00,0.11,8.37,40.25,32.30,8.27,2.45,1.84,43.39,80.35,0.00,0.00,80.35,103.95,0.00,0.00,0.00,103.95,0.43,0.00,0.00,0.00,1.91,0.00
0.00,0.00,105.33,105.51,105.12,2.16,105.06,104.02,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.67,105.77,0.27,105.84,0.00,106.39,0.00,0.00,106.69,0.00,106.73,0.00,106.73,0.00,0.00,0.00,109.87,8.13,3.46,111.15,1.79,0.00,0.69,111.42,2.01,4.23,0.00,0.00,0.00,0.96,7.17,114.03,0.00,114.03,112.61,111.42,1.13,1.03,1.03,0.00,1.03,0.25,114.20,114.20,0.00,114.20,3.91,20.20,16.29,0.00,0.00,0.00,2.25,23.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.80,2.08,4.84,2.29,3.00,3.07,5.38,1.85,0.00,0.00,0.00,5.38,0.00,0.00,0.00,0.00,0.43,3.15,0.00,0.00,0.00,0.00,0.00,0.11,8.39,40.31,32.33,8.28,2.46,1.84,43.46,80.37,0.00,0.00,80.37,103.96,0.00,0.00,0.00,103.96,0.44,0.00,0.00,0.00,1.91,0.00
0.00,0.00,105.30,105.48,105.09,2.15,105.04,104.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.64,105.74,0.27,105.81,0.00,106.36,0.00,0.00,106.65,0.00,106.69,0.00,106.69,0.00,0.00,0.00,109.81,8.11,3.45,111.08,1.78,0.00,0.69,111.35,2.01,4.22,0.00,0.00,0.00,0.96,7.15,113.94,0.00,113.94,112.53,111.35,1.13,1.03,1.03,0.00,1.03,0.25,114.11,114.11,0.00,114.11,3.90,20.15,16.25,0.00,0.00,0.00,2.25,23.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.74,2.08,4.83,2.29,2.99,3.06,5.36,1.85,0.00,0.00,0.00,5.36,0.00,0.00,0.00,0.00,0.43,3.15,0.00,0.00,0.00,0.00,0.00,0.11,8.37,40.24,32.29,8.26,2.45,1.84,43.37,80.33,0.00,0.00,80.33,103.94,0.00,0.00,0.00,103.94,0.43,0.00,0.00,0.00,1.91,0.00
0.00,0.00,105.28,105.45,105.07,2.15,105.02,103.99,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.61,105.71,0.27,105.78,0.00,106.33,0.00,0.00,106.62,0.00,106.66,0.00,106.66,0.00,0.00,0.00,109.76,8.09,3.44,111.03,1.78,0.00,0.69,111.29,2.00,4.21,0.00,0.00,0.00,0.95,7.14,113.87,0.00,113.87,112.47,111.29,1.12,1.03,1.03,0.00,1.03,0.25,114.04,114.04,0.00,114.04,3.89,20.10,16.21,0.00,0.00,0.00,2.24,23.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.69,2.07,4.82,2.28,2.98,3.06,5.35,1.85,0.00,0.00,0.00,5.35,0.00,0.00,0.00,0.00,0.43,3.14,0.00,0.00,0.00,0.00,0.00,0.11,8.35,40.18,32.26,8.25,2.45,1.84,43.30,80.31,0.00,0.00,80.31,103.93,0.00,0.00,0.00,103.93,0.43,0.00,0.00,0.00,1.90,0.00
0.00,0.00,105.25,105.43,105.05,2.15,105.00,103.98,3.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.59,105.69,0.27,105.75,0.00,106.30,0.00,0.00,106.59,0.00,106.63,0.00,106.63,0.00,0.00,0.00,109.71,8.08,3.43,110.97,1.78,0.00,0.69,111.24,2.00,4.20,0.00,0.00,0.00,0.95,7.12,113.80,0.00,113.80,112.40,111.24,1.12,1.02,1.02,0.00,1.02,0.25,113.97,113.97,0.00,113.97,3.88,20.06,16.18,0.00,0.00,0.00,2.24,23.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.64,2.07,4.81,2.28,2.98,3.05,5.34,1.84,0.00,0.00,0.00,5.34,0.00,0.00,0.00,0.00,0.43,3.13,0.00,0.00,0.00,0.00,0.00,0.11,8.33,40.11,32.22,8.23,2.44,1.83,43.23,80.28,0.00,0.00,80.28,103.92,0.00,0.00,0.00,103.92,0.43,0.00,0.00,0.00,1.90,0.00
0.00,0.00,105.23,105.40,105.03,2.14,104.97,103.96,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.56,105.66,0.27,105.73,0.00,106.27,0.00,0.00,106.55,0.00,106.60,0.00,106.60,0.00,0.00,0.00,109.66,8.06,3.43,110.92,1.77,0.00,0.69,111.18,1.99,4.19,0.00,0.00,0.00,0.95,7.11,113.73,0.00,113.73,112.34,111.18,1.12,1.02,1.02,0.00,1.02,0.25,113.89,113.89,0.00,113.89,3.88,20.02,16.14,0.00,0.00,0.00,2.23,23.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.58,2.06,4.80,2.27,2.97,3.04,5.33,1.84,0.00,0.00,0.00,5.33,0.00,0.00,0.00,0.00,0.43,3.13,0.00,0.00,0.00,0.00,0.00,0.11,8.32,40.05,32.19,8.21,2.44,1.83,43.16,80.26,0.00,0.00,80.26,103.90,0.00,0.00,0.00,103.90,0.43,0.00,0.00,0.00,1.90,0.00
0.00,0.00,105.21,105.38,105.00,2.14,104.95,103.95,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.54,105.64,0.27,105.70,0.00,106.24,0.00,0.00,106.52,0.00,106.57,0.00,106.57,0.00,0.00,0.00,109.61,8.04,3.42,110.86,1.77,0.00,0.69,111.12,1.99,4.19,0.00,0.00,0.00,0.95,7.09,113.66,0.00,113.66,112.27,111.12,1.12,1.02,1.02,0.00,1.02,0.25,113.82,113.82,0.00,113.82,3.87,19.98,16.11,0.00,0.00,0.00,2.23,23.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.53,2.06,4.79,2.27,2.96,3.04,5.32,1.83,0.00,0.00,0.00,5.32,0.00,0.00,0.00,0.00,0.43,3.12,0.00,0.00,0.00,0.00,0.00,0.10,8.30,39.99,32.15,8.19,2.43,1.82,43.08,80.23,0.00,0.00,80.23,103.89,0.00,0.00,0.00,103.89,0.43,0.00,0.00,0.00,1.89,0.00
0.00,0.00,105.17,105.34,104.96,2.14,104.91,103.90,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.50,105.60,0.27,105.66,0.00,106.20,0.00,0.00,106.49,0.00,106.53,0.00,106.53,0.00,0.00,0.00,109.58,8.06,3.43,110.84,1.77,0.00,0.69,111.10,1.99,4.19,0.00,0.00,0.00,0.95,7.11,113.65,0.00,113.65,112.26,111.10,1.12,1.02,1.02,0.00,1.02,0.25,113.81,113.81,0.00,113.81,3.88,20.02,16.14,0.00,0.00,0.00,2.23,23.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.58,2.06,4.80,2.27,2.97,3.04,5.33,1.84,0.00,0.00,0.00,5.33,0.00,0.00,0.00,0.00,0.43,3.13,0.00,0.00,0.00,0.00,0.00,0.11,8.32,40.02,32.16,8.21,2.44,1.83,43.12,80.20,0.00,0.00,80.20,103.84,0.00,0.00,0.00,103.84,0.43,0.00,0.00,0.00,1.89,0.00
0.00,0.00,105.14,105.32,104.94,2.14,104.89,103.89,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.47,105.57,0.27,105.64,0.00,106.17,0.00,0.00,106.45,0.00,106.50,0.00,106.50,0.00,0.00,0.00,109.53,8.04,3.42,110.78,1.77,0.00,0.68,111.04,1.99,4.18,0.00,0.00,0.00,0.95,7.09,113.58,0.00,113.58,112.19,111.04,1.12,1.02,1.02,0.00,1.02,0.25,113.74,113.74,0.00,113.74,3.87,19.97,16.11,0.00,0.00,0.00,2.23,23.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.53,2.06,4.79,2.27,2.96,3.04,5.32,1.83,0.00,0.00,0.00,5.32,0.00,0.00,0.00,0.00,0.43,3.12,0.00,0.00,0.00,0.00,0.00,0.10,8.30,39.96,32.13,8.19,2.43,1.82,43.05,80.18,0.00,0.00,80.18,103.83,0.00,0.00,0.00,103.83,0.43,0.00,0.00,0.00,1.89,0.00
0.00,0.00,105.12,105.29,104.92,2.13,104.87,103.88,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.45,105.55,0.27,105.61,0.00,106.14,0.00,0.00,106.42,0.00,106.47,0.00,106.47,0.00,0.00,0.00,109.48,8.02,3.41,110.73,1.76,0.00,0.68,110.99,1.99,4.18,0.00,0.00,0.00,0.95,7.08,113.51,0.00,113.51,112.13,110.99,1.11,1.02,1.02,0.00,1.02,0.25,113.67,113.67,0.00,113.67,3.86,19.93,16.07,0.00,0.00,0.00,2.23,23.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.48,2.05,4.78,2.26,2.96,3.03,5.31,1.83,0.00,0.00,0.00,5.31,0.00,0.00,0.00,0.00,0.43,3.11,0.00,0.00,0.00,0.00,0.00,0.10,8.28,39.90,32.09,8.18,2.43,1.82,42.98,80.15,0.00,0.00,80.15,103.82,0.00,0.00,0.00,103.82,0.43,0.00,0.00,0.00,1.89,0.00
0.00,0.00,105.10,105.27,104.90,2.13,104.85,103.87,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.42,105.52,0.27,105.58,0.00,106.11,0.00,0.00,106.39,0.00,106.43,0.00,106.43,0.00,0.00,0.00,109.44,8.01,3.40,110.67,1.76,0.00,0.68,110.93,1.98,4.17,0.00,0.00,0.00,0.94,7.06,113.44,0.00,113.44,112.07,110.93,1.11,1.02,1.02,0.00,1.02,0.25,113.60,113.60,0.00,113.60,3.85,19.89,16.04,0.00,0.00,0.00,2.22,23.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.42,2.05,4.77,2.26,2.95,3.03,5.29,1.83,0.00,0.00,0.00,5.29,0.00,0.00,0.00,0.00,0.43,3.11,0.00,0.00,0.00,0.00,0.00,0.10,8.26,39.84,32.06,8.16,2.42,1.82,42.91,80.13,0.00,0.00,80.13,103.81,0.00,0.00,0.00,103.81,0.43,0.00,0.00,0.00,1.88,0.00
0.00,0.00,105.08,105.25,104.88,2.12,104.83,103.86,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.40,105.50,0.27,105.56,0.00,106.09,0.00,0.00,106.37,0.00,106.41,0.00,106.41,0.00,0.00,0.00,109.40,7.99,3.40,110.62,1.76,0.00,0.68,110.88,1.98,4.16,0.00,0.00,0.00,0.94,7.05,113.38,0.00,113.38,112.02,110.88,1.11,1.01,1.01,0.00,1.01,0.25,113.54,113.54,0.00,113.54,3.84,19.85,16.01,0.00,0.00,0.00,2.22,22.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.38,2.05,4.76,2.25,2.94,3.02,5.29,1.82,0.00,0.00,0.00,5.29,0.00,0.00,0.00,0.00,0.43,3.10,0.00,0.00,0.00,0.00,0.00,0.10,8.25,39.79,32.03,8.14,2.42,1.81,42.85,80.11,0.00,0.00,80.11,103.80,0.00,0.00,0.00,103.80,0.43,0.00,0.00,0.00,1.88,0.00
0.00,0.00,105.06,105.23,104.86,2.12,104.81,103.84,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.38,105.48,0.27,105.54,0.00,106.06,0.00,0.00,106.34,0.00,106.38,0.00,106.38,0.00,0.00,0.00,109.35,7.98,3.39,110.57,1.75,0.00,0.68,110.83,1.97,4.15,0.00,0.00,0.00,0.94,7.04,113.31,0.00,113.31,111.95,110.83,1.11,1.01,1.01,0.00,1.01,0.25,113.47,113.47,0.00,113.47,3.84,19.81,15.98,0.00,0.00,0.00,2.21,22.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.33,2.04,4.75,2.25,2.94,3.01,5.27,1.82,0.00,0.00,0.00,5.27,0.00,0.00,0.00,0.00,0.42,3.09,0.00,0.00,0.00,0.00,0.00,0.10,8.23,39.72,32.00,8.13,2.41,1.81,42.78,80.08,0.00,0.00,80.08,103.79,0.00,0.00,0.00,103.79,0.43,0.00,0.00,0.00,1.88,0.00
0.00,0.00,104.99,105.16,104.80,2.11,104.75,103.79,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.31,105.41,0.27,105.47,0.00,105.98,0.00,0.00,106.26,0.00,106.30,0.00,106.30,0.00,0.00,0.00,109.25,7.96,3.39,110.46,1.75,0.00,0.68,110.72,1.97,4.14,0.00,0.00,0.00,0.94,7.02,113.19,0.00,113.19,111.84,110.72,1.10,1.01,1.01,0.00,1.01,0.25,113.34,113.34,0.00,113.34,3.83,19.78,15.95,0.00,0.00,0.00,2.21,22.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.28,2.04,4.74,2.25,2.93,3.01,5.26,1.82,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.42,3.09,0.00,0.00,0.00,0.00,0.00,0.10,8.22,39.65,31.95,8.11,2.41,1.81,42.70,80.02,0.00,0.00,80.02,103.73,0.00,0.00,0.00,103.73,0.43,0.00,0.00,0.00,1.87,0.00
0.00,0.00,104.97,105.13,104.78,2.11,104.73,103.78,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.28,105.38,0.27,105.44,0.00,105.95,0.00,0.00,106.23,0.00,106.27,0.00,106.27,0.00,0.00,0.00,109.20,7.94,3.38,110.41,1.75,0.00,0.68,110.66,1.97,4.13,0.00,0.00,0.00,0.94,7.01,113.12,0.00,113.12,111.77,110.66,1.10,1.01,1.01,0.00,1.01,0.25,113.27,113.27,0.00,113.27,3.82,19.73,15.91,0.00,0.00,0.00,2.20,22.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.23,2.03,4.73,2.24,2.93,3.00,5.25,1.81,0.00,0.00,0.00,5.25,0.00,0.00,0.00,0.00,0.42,3.08,0.00,0.00,0.00,0.00,0.00,0.10,8.20,39.59,31.92,8.09,2.40,1.80,42.62,80.00,0.00,0.00,80.00,103.72,0.00,0.00,0.00,103.72,0.43,0.00,0.00,0.00,1.87,0.00
0.00,0.00,104.95,105.12,104.76,2.11,104.71,103.77,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.27,105.36,0.26,105.42,0.00,105.93,0.00,0.00,106.20,0.00,106.24,0.00,106.24,0.00,0.00,0.00,109.16,7.93,3.37,110.36,1.74,0.00,0.68,110.61,1.96,4.13,0.00,0.00,0.00,0.94,6.99,113.06,0.00,113.06,111.73,110.61,1.10,1.01,1.01,0.00,1.01,0.25,113.22,113.22,0.00,113.22,3.81,19.70,15.88,0.00,0.00,0.00,2.20,22.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.19,2.03,4.72,2.24,2.92,3.00,5.24,1.81,0.00,0.00,0.00,5.24,0.00,0.00,0.00,0.00,0.42,3.08,0.00,0.00,0.00,0.00,0.00,0.10,8.18,39.54,31.89,8.08,2.40,1.80,42.57,79.98,0.00,0.00,79.98,103.71,0.00,0.00,0.00,103.71,0.42,0.00,0.00,0.00,1.86,0.00
0.00,0.00,104.96,105.13,104.77,2.11,104.72,103.77,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.28,105.38,0.27,105.43,0.00,105.95,0.00,0.00,106.22,0.00,106.26,0.00,106.26,0.00,0.00,0.00,109.20,7.94,3.38,110.40,1.75,0.00,0.68,110.66,1.97,4.13,0.00,0.00,0.00,0.94,7.01,113.12,0.00,113.12,111.77,110.66,1.10,1.01,1.01,0.00,1.01,0.25,113.28,113.28,0.00,113.28,3.82,19.74,15.92,0.00,0.00,0.00,2.20,22.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.24,2.03,4.73,2.24,2.93,3.00,5.25,1.81,0.00,0.00,0.00,5.25,0.00,0.00,0.00,0.00,0.42,3.08,0.00,0.00,0.00,0.00,0.00,0.10,8.20,39.59,31.92,8.10,2.40,1.80,42.63,79.99,0.00,0.00,79.99,103.71,0.00,0.00,0.00,103.71,0.43,0.00,0.00,0.00,1.87,0.00
0.00,0.00,104.94,105.10,104.75,2.11,104.70,103.75,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.25,105.35,0.26,105.40,0.00,105.92,0.00,0.00,106.19,0.00,106.23,0.00,106.23,0.00,0.00,0.00,109.14,7.93,3.37,110.35,1.74,0.00,0.68,110.60,1.96,4.13,0.00,0.00,0.00,0.93,6.99,113.05,0.00,113.05,111.71,110.60,1.10,1.01,1.01,0.00,1.01,0.25,113.20,113.20,0.00,113.20,3.81,19.70,15.88,0.00,0.00,0.00,2.20,22.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.19,2.03,4.72,2.24,2.92,3.00,5.24,1.81,0.00,0.00,0.00,5.24,0.00,0.00,0.00,0.00,0.42,3.08,0.00,0.00,0.00,0.00,0.00,0.10,8.18,39.53,31.88,8.08,2.40,1.80,42.56,79.96,0.00,0.00,79.96,103.70,0.00,0.00,0.00,103.70,0.42,0.00,0.00,0.00,1.86,0.00
